replicate,program,instance,behavior,iteration,source_kind,source_current_overlap,source_lift_0,source_lift_1,source_lift_2,source_lift_3,post_unique_tours
1,1,2,三个固定 GP 表达式的均值,3900,1,0.976,9.773524849422758,9.752228632760948,9.80142866961463,9.80142866961463,32
1,0,5,不使用 GP,3900,1,0.964,9.648148847684643,9.627140975010018,9.701209255358936,9.701209255358936,32
1,1,7,三个固定 GP 表达式的均值,3900,1,0.88,9.334923323148116,9.315024401679027,9.451284055940256,9.451284055940256,32
1,0,7,不使用 GP,3925,1,0.768,7.5926021708212375,7.611321137973865,8.082222205486275,8.082222205486275,32
1,3,1,三个固定 GP 表达式的均值,3950,1,0.986,9.770490986111993,9.748991578132701,9.798806348075098,9.798806348075098,32
1,2,7,三个固定 GP 表达式的均值,3950,1,0.994,9.865329506504805,9.843421280209467,9.876446264217789,9.876446264217789,24
1,3,7,三个固定 GP 表达式的均值,3950,1,0.934,9.566469158408436,9.553209607838676,9.645287690197842,9.645287690197842,32
1,1,4,三个固定 GP 表达式的均值,3950,1,0.812,8.756706608877622,8.74449693484716,8.995559793000668,8.995559793000668,32
1,0,7,不使用 GP,3950,1,0.804,8.128566787688865,8.111989757442513,8.489868616270476,8.489868616270476,32
1,0,7,不使用 GP,3975,1,0.796,8.2140911608797,8.197294509246362,8.557389916247194,8.557389916247194,32
1,3,0,三个固定 GP 表达式的均值,4000,1,0.994,9.837230221060528,9.815335748725076,9.851939969608448,9.851939969608448,28
1,3,1,三个固定 GP 表达式的均值,4000,1,0.994,9.831817862843264,9.809893770536002,9.847586100907705,9.847586100907705,30
1,0,5,不使用 GP,4000,2,0.884,9.367277169320504,9.346813018264061,9.476345894988047,9.476345894988047,32
1,2,3,三个固定 GP 表达式的均值,4025,1,0.99,9.8317286915928,9.809861759794815,9.847552324310232,9.847552324310232,19
1,2,4,三个固定 GP 表达式的均值,4025,2,0.92,9.121223343293137,9.101091506858833,9.279524022832014,9.279524022832014,8
1,0,0,不使用 GP,4025,1,0.78,7.71050980984036,7.7105102868064455,8.157907067126477,8.157907067126477,32
1,1,1,三个固定 GP 表达式的均值,4025,1,0.742,8.067832412972056,8.06783166943358,8.444288429256785,8.444288429256785,32
1,0,2,不使用 GP,4025,1,0.78,7.596114690261385,7.596115697179381,8.065454404764898,8.065454404764898,32
1,0,3,不使用 GP,4025,1,0.764,7.518601893008393,7.5186004626943586,8.002021518608124,8.002021518608124,32
1,2,3,三个固定 GP 表达式的均值,4050,1,0.98,9.752183929494873,9.730543616751497,9.783974614346066,9.783974614346066,20
1,3,4,三个固定 GP 表达式的均值,4050,1,0.988,9.780913021034312,9.759509563602254,9.8071907175677,9.8071907175677,32
1,2,7,三个固定 GP 表达式的均值,4050,1,0.968,9.827675138852669,9.80576909569684,9.845883195713933,9.845883195713933,31
1,3,7,三个固定 GP 表达式的均值,4050,1,0.988,10.615308523243653,10.794902569331306,10.639224315853273,10.639224315853273,28
1,0,0,不使用 GP,4050,1,0.826,8.442225799334745,8.434078089067409,8.74960909564349,8.74960909564349,32
1,0,1,不使用 GP,4050,1,0.81,7.989383880507131,7.9815104268343635,8.385193614799405,8.385193614799405,32
1,0,2,不使用 GP,4050,1,0.818,8.319105468612076,8.302192212357808,8.64241817762727,8.64241817762727,32
1,0,3,不使用 GP,4050,1,0.82,8.25127206921044,8.234720595014611,8.588584581093166,8.588584581093166,32
1,0,7,不使用 GP,4050,1,0.94,9.547733281608254,9.527335531735648,9.623494130323147,9.623494130323147,32
1,0,0,不使用 GP,4075,1,0.81,8.5424299207729,8.524871915034346,8.819676191199331,8.819676191199331,32
1,0,1,不使用 GP,4075,1,0.786,7.944112802694482,7.927998391700829,8.341096249068402,8.341096249068402,32
1,1,1,三个固定 GP 表达式的均值,4075,1,0.98,9.828294221251696,9.807059861050533,9.845380538388813,9.845380538388813,32
1,0,2,不使用 GP,4075,1,0.85,8.39900003612548,8.381877037974622,8.705660257663444,8.705660257663444,32
1,0,3,不使用 GP,4075,1,0.796,8.364392926167092,8.347280031766104,8.676819788841007,8.676819788841007,32
1,0,7,不使用 GP,4100,1,0.992,10.31860898882609,10.425872357048297,10.343394947786027,10.343394947786027,32
1,1,7,三个固定 GP 表达式的均值,4100,2,0.798,8.710673201675892,8.69161644388686,8.951886626896181,8.951886626896181,32
1,2,1,三个固定 GP 表达式的均值,4125,1,0.776,8.05900179263958,8.059002276926405,8.437598378241015,8.437598378241015,32
1,2,2,三个固定 GP 表达式的均值,4125,1,0.746,7.732352234529536,7.738042067692753,8.180171010898666,8.180171010898666,32
1,3,3,三个固定 GP 表达式的均值,4125,1,0.794,8.00043221381509,8.000431124901404,8.391005606896229,8.391005606896229,32
1,0,0,不使用 GP,4125,1,0.844,8.913590480695316,8.894842202141861,9.115103895532616,9.115103895532616,32
1,0,1,不使用 GP,4125,1,0.818,8.542540762253546,8.524889655473979,8.819639921099862,8.819639921099862,32
1,0,2,不使用 GP,4125,1,0.888,9.164581939289393,9.145246160770029,9.315361036562555,9.315361036562555,32
1,0,3,不使用 GP,4125,1,0.894,8.985783600853537,8.966938725096696,9.172907456311986,9.172907456311986,32
1,2,1,三个固定 GP 表达式的均值,4150,1,0.864,9.067686287938756,9.04886289336855,9.23795620452411,9.23795620452411,32
1,2,2,三个固定 GP 表达式的均值,4150,1,0.862,8.863481331355793,8.84523429896697,9.075682554796712,9.075682554796712,32
1,3,3,三个固定 GP 表达式的均值,4150,1,0.788,8.697881441281677,8.680234947260855,8.945667948830481,8.945667948830481,32
1,0,0,不使用 GP,4150,1,0.946,9.550610078125588,9.544895292642888,9.637520368640615,9.637520368640615,32
1,0,1,不使用 GP,4150,1,0.892,9.22283163368766,9.203366361470438,9.361966441106837,9.361966441106837,32
1,0,2,不使用 GP,4150,1,0.93,9.385354284673788,9.364964080620673,9.49135168960112,9.49135168960112,32
1,0,3,不使用 GP,4150,1,0.98,9.6200664214218,9.599207187838926,9.678770462704987,9.678770462704987,32
1,0,7,不使用 GP,4150,1,0.992,9.872721631193965,9.850835850141394,9.882399949914674,9.882399949914674,32
1,3,3,三个固定 GP 表达式的均值,4175,1,0.822,8.972296927434224,8.953602448561293,9.162094064135072,9.162094064135072,32
1,3,3,三个固定 GP 表达式的均值,4200,1,0.868,9.214244836040983,9.194773076385038,9.354840876650865,9.354840876650865,32
1,0,3,不使用 GP,4200,1,0.99,9.620623112909,9.599477216087836,9.6789861600564,9.6789861600564,32
1,2,5,三个固定 GP 表达式的均值,4225,1,0.776,8.188133757125394,8.188133808647777,8.539982812096023,8.539982812096023,32
1,2,6,三个固定 GP 表达式的均值,4225,1,0.776,8.139586806782853,8.145258043527381,8.507928907258323,8.507928907258323,32
1,1,0,三个固定 GP 表达式的均值,4225,1,0.778,7.977946153207443,7.977946401050774,8.371403824372308,8.371403824372308,32
1,1,3,三个固定 GP 表达式的均值,4225,1,0.764,7.991473628945879,7.99147313066461,8.382643670148255,8.382643670148255,32
1,0,4,不使用 GP,4225,1,0.704,7.532601129366387,7.538628606754203,8.022776105338483,8.022776105338483,32
1,3,3,三个固定 GP 表达式的均值,4250,1,0.896,9.526932583020328,9.51313241971505,9.611072833979074,9.611072833979074,32
1,2,5,三个固定 GP 表达式的均值,4250,1,0.84,9.127769008027471,9.108831710426559,9.286123297516953,9.286123297516953,32
1,2,6,三个固定 GP 表达式的均值,4250,1,0.858,8.9978663485212,8.985595303718872,9.190167209129267,9.190167209129267,32
1,1,0,三个固定 GP 表达式的均值,4250,1,0.814,8.603486470357005,8.592671005051006,8.874542635705984,8.874542635705984,32
1,0,4,不使用 GP,4250,1,0.752,7.857322631546111,7.841529521027254,8.272446507831335,8.272446507831335,32
1,2,5,三个固定 GP 表达式的均值,4275,1,0.908,9.354322762566888,9.3343531345845,9.466786072019945,9.466786072019945,32
1,2,6,三个固定 GP 表达式的均值,4275,1,0.916,9.175038279818517,9.155716381357262,9.3258746879286,9.3258746879286,32
1,1,0,三个固定 GP 表达式的均值,4275,1,0.848,9.046588919845167,9.038356957315612,9.23182863653342,9.23182863653342,32
1,1,3,三个固定 GP 表达式的均值,4275,1,0.844,8.953920520098475,8.935308357842302,9.148555377423742,9.148555377423742,32
1,0,4,不使用 GP,4275,1,0.814,8.190517668692893,8.173970051085238,8.538759690516326,8.538759690516326,32
1,2,0,三个固定 GP 表达式的均值,4325,1,0.832,8.175419304141919,8.181761529984476,8.536907216755841,8.536907216755841,32
1,3,2,三个固定 GP 表达式的均值,4325,1,0.76,8.031078567118854,8.031080549789657,8.41620019201114,8.41620019201114,32
1,2,4,三个固定 GP 表达式的均值,4325,1,0.804,8.368802295795504,8.368802572076472,8.687045065708613,8.687045065708613,32
1,3,5,三个固定 GP 表达式的均值,4325,1,0.8,7.918056052589889,7.924891946447901,8.331256385132816,8.331256385132816,32
1,1,5,三个固定 GP 表达式的均值,4325,1,0.746,7.971937132171078,7.985247223191708,8.379446837366096,8.379446837366096,32
1,0,6,不使用 GP,4325,1,0.742,7.261528691190322,7.261528042941783,7.795313274381579,7.795313274381579,32
1,1,6,三个固定 GP 表达式的均值,4325,1,0.734,8.209062776103817,8.228498624342466,8.575924412378463,8.575924412378463,32
1,3,2,三个固定 GP 表达式的均值,4350,1,0.816,8.708255195028448,8.69035860319094,8.951728498451963,8.951728498451963,32
1,2,4,三个固定 GP 表达式的均值,4350,1,0.918,9.34207459488874,9.32235136930183,9.45748446837822,9.45748446837822,32
1,3,5,三个固定 GP 表达式的均值,4350,1,0.854,8.914028551870818,8.895757939158457,9.11729985038722,9.11729985038722,32
1,1,0,三个固定 GP 表达式的均值,4350,1,0.994,9.854418984642235,9.83257128723332,9.86576701430846,9.86576701430846,29
1,1,3,三个固定 GP 表达式的均值,4350,1,0.98,9.7825270243548,9.761079166801801,9.808470460336478,9.808470460336478,32
1,0,4,不使用 GP,4350,1,0.972,9.687779613814362,9.666808119173789,9.732952173043952,9.732952173043952,32
1,0,5,不使用 GP,4350,1,0.78,8.187260740247496,8.170639232336624,8.536318927656405,8.536318927656405,32
1,1,5,三个固定 GP 表达式的均值,4350,1,0.804,8.789166804109634,8.77127508375121,9.017455231677811,9.017455231677811,32
1,0,6,不使用 GP,4350,1,0.792,8.200699742273198,8.184104373080544,8.548541290736672,8.548541290736672,32
1,1,6,三个固定 GP 表达式的均值,4350,1,0.846,8.946282175907262,8.939981992002616,9.15196789238228,9.15196789238228,32
1,2,0,三个固定 GP 表达式的均值,4375,1,0.968,9.48113854589699,9.46104798967609,9.56837800398067,9.56837800398067,32
1,2,1,三个固定 GP 表达式的均值,4375,1,0.994,9.838335076524807,9.81650576049149,9.852884266374803,9.852884266374803,25
1,3,2,三个固定 GP 表达式的均值,4375,1,0.872,8.986770701353358,8.96795182456658,9.174021431858442,9.174021431858442,32
1,2,4,三个固定 GP 表达式的均值,4375,1,0.968,9.779142083733783,9.757805262254626,9.805862546086997,9.805862546086997,31
1,3,5,三个固定 GP 表达式的均值,4375,1,0.864,9.0524340643186,9.033595289503937,9.225828916907934,9.225828916907934,32
1,0,1,不使用 GP,4375,2,0.878,8.702532323223185,8.683380580131432,8.945337525373553,8.945337525373553,16
1,0,5,不使用 GP,4375,1,0.852,8.646718442051384,8.634973683360023,8.91082964229692,8.91082964229692,32
1,1,5,三个固定 GP 表达式的均值,4375,1,0.94,9.559080375785815,9.539123580579538,9.631201259763543,9.631201259763543,32
1,0,6,不使用 GP,4375,1,0.824,8.492976494358128,8.503217192283934,8.803810418249315,8.803810418249315,32
1,1,6,三个固定 GP 表达式的均值,4375,1,0.896,9.45387929892828,9.433721872166814,9.547557776395864,9.547557776395864,32
1,3,0,三个固定 GP 表达式的均值,4425,1,0.788,8.04661269151409,8.04661370163546,8.427173510208602,8.427173510208602,32
1,2,3,三个固定 GP 表达式的均值,4425,1,0.726,7.383416377152923,7.383415676949192,7.8930434747444345,7.8930434747444345,32
1,3,4,三个固定 GP 表达式的均值,4425,1,0.754,7.804557591453631,7.810221152863172,8.238063474310858,8.238063474310858,32
1,3,5,三个固定 GP 表达式的均值,4425,1,0.95,9.57602264893776,9.555373706181951,9.643743039192856,9.643743039192856,32
1,3,7,三个固定 GP 表达式的均值,4425,1,0.752,7.678593169604299,7.689876920022486,8.140563511427164,8.140563511427164,32
1,1,2,三个固定 GP 表达式的均值,4425,1,0.784,8.00312425490114,8.003124891067188,8.392704756016323,8.392704756016323,32
1,0,5,不使用 GP,4425,1,0.888,9.195917341981367,9.176433124642156,9.340010165425918,9.340010165425918,32
1,0,6,不使用 GP,4425,1,0.856,9.217824073707714,9.268847325528606,9.4187008968545,9.4187008968545,32
1,1,6,三个固定 GP 表达式的均值,4425,1,0.98,9.826259457718614,9.804461379761122,9.845250350273988,9.845250350273988,30
1,3,0,三个固定 GP 表达式的均值,4450,1,0.784,8.729678258902805,8.71813657525781,8.976531300325805,8.976531300325805,32
1,3,2,三个固定 GP 表达式的均值,4450,1,0.994,9.830524772092126,9.808742502250187,9.84667302151295,9.84667302151295,32
1,2,3,三个固定 GP 表达式的均值,4450,1,0.79,8.372748931127514,8.355667837534769,8.684445475069495,8.684445475069495,32
1,3,4,三个固定 GP 表达式的均值,4450,1,0.856,9.04844454836301,9.029962861253502,9.224034587066619,9.224034587066619,32
1,3,6,三个固定 GP 表达式的均值,4450,1,0.868,8.984686865868127,8.983574261824414,9.190287301960177,9.190287301960177,32
1,3,7,三个固定 GP 表达式的均值,4450,1,0.826,8.860609510211553,8.849611240285649,9.080580462466752,9.080580462466752,32
1,1,2,三个固定 GP 表达式的均值,4450,1,0.84,8.978030424016568,8.959520562146144,9.167237668972996,9.167237668972996,32
1,0,5,不使用 GP,4450,1,0.984,9.745985691227046,9.724741202309952,9.77937016057011,9.77937016057011,32
1,0,6,不使用 GP,4450,1,0.898,9.132315527060975,9.112719142401193,9.291852114575143,9.291852114575143,32
1,1,7,三个固定 GP 表达式的均值,4450,1,0.836,9.028691198487653,9.01005040769087,9.207843535293923,9.207843535293923,32
1,3,0,三个固定 GP 表达式的均值,4475,1,0.884,9.126529761880423,9.11689637623399,9.294787538540964,9.294787538540964,32
1,2,1,三个固定 GP 表达式的均值,4475,2,0.984,9.771085338154748,9.749598789891369,9.799236629525943,9.799236629525943,32
1,2,3,三个固定 GP 表达式的均值,4475,1,0.798,8.528760138895262,8.51135174507523,8.808226252329645,8.808226252329645,32
1,3,4,三个固定 GP 表达式的均值,4475,1,0.924,9.464132854055178,9.443838544316531,9.55457563269031,9.55457563269031,32
1,2,6,三个固定 GP 表达式的均值,4475,2,0.952,10.44998698124123,10.632203223169766,10.508781211684273,10.508781211684273,32
1,3,6,三个固定 GP 表达式的均值,4475,1,0.884,9.192406073458512,9.173001203780316,9.338797018809002,9.338797018809002,32
1,3,7,三个固定 GP 表达式的均值,4475,1,0.824,8.820946763805887,8.810302457904223,9.050230815541696,9.050230815541696,32
1,1,0,三个固定 GP 表达式的均值,4475,2,0.962,9.497747239165832,9.476970600167409,9.58072512010015,9.58072512010015,32
1,1,2,三个固定 GP 表达式的均值,4475,1,0.93,9.374679096621454,9.355015675127296,9.483657151597292,9.483657151597292,32
1,0,4,不使用 GP,4475,2,0.96,9.619723895113045,9.598458340770268,9.678148337932342,9.678148337932342,32
1,1,7,三个固定 GP 表达式的均值,4475,1,0.842,9.276922718903078,9.286845883619783,9.430835657334883,9.430835657334883,32
1,3,0,三个固定 GP 表达式的均值,4500,1,0.932,9.663295338226517,9.659318831689069,9.729160373378159,9.729160373378159,32
1,3,6,三个固定 GP 表达式的均值,4500,1,0.94,9.616725204212155,9.60696645887291,9.686474634164375,9.686474634164375,32
1,3,7,三个固定 GP 表达式的均值,4500,1,0.828,9.109145933227115,9.123714339203069,9.299107019172354,9.299107019172354,32
1,1,2,三个固定 GP 表达式的均值,4500,1,0.98,9.776550920985914,9.755245859109033,9.803867519238588,9.803867519238588,32
1,1,7,三个固定 GP 表达式的均值,4500,1,0.882,9.532397475572607,9.560397559913737,9.649824576561377,9.649824576561377,32
1,3,1,三个固定 GP 表达式的均值,4525,1,0.782,7.766002074139643,7.76600305352533,8.200224037458003,8.200224037458003,32
1,2,7,三个固定 GP 表达式的均值,4525,1,0.78,8.201718585977817,8.213006929567637,8.562286878049669,8.562286878049669,32
1,3,4,三个固定 GP 表达式的均值,4550,1,0.988,9.838653952008055,9.816687353999635,9.853030728315165,9.853030728315165,24
1,2,7,三个固定 GP 表达式的均值,4550,1,0.836,8.675030552844303,8.65720157791653,8.925572800847926,8.925572800847926,32
1,3,7,三个固定 GP 表达式的均值,4550,1,0.902,9.730225134487174,9.772613547394037,9.819918800957492,9.819918800957492,32
1,2,7,三个固定 GP 表达式的均值,4575,1,0.844,8.903870712562759,8.885458740082171,9.109584103342579,9.109584103342579,32
1,1,4,三个固定 GP 表达式的均值,4575,1,0.92,9.330830821523762,9.311210440248805,9.448456536960164,9.448456536960164,32
1,0,5,不使用 GP,4600,2,0.918,9.352774946587795,9.332258242838073,9.46475033579619,9.46475033579619,32
1,1,7,三个固定 GP 表达式的均值,4600,1,0.992,10.242034580377943,10.318736708808608,10.257546944161344,10.257546944161344,25
1,0,0,不使用 GP,4625,1,0.776,7.520131460233748,7.520132975943408,8.003071394402731,8.003071394402731,32
1,1,1,三个固定 GP 表达式的均值,4625,1,0.766,7.9784877751682455,7.978487291577952,8.371016698632024,8.371016698632024,32
1,0,2,不使用 GP,4625,1,0.75,7.24642786230823,7.252453345968575,7.790577854051439,7.790577854051439,32
