cohort,variant,condition,mode,model,instance_hash,replicate,gap,auc
P1,mmas,C011,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,3,0.39748938536983136,0.5129079372623642
P1,mmas,C011,legacy,81001,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,4,0.24400076001251936,0.40565104713579603
P1,mmas,C011,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,0,0.3478998233851671,0.4334593982598652
P1,mmas,C011,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,1,0.3279146920150078,0.39827383494774765
P1,mmas,C011,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,2,0.2784469227456121,0.40001497158782734
P1,mmas,C011,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,3,0.21619037534967855,0.32019801216421
P1,mmas,C011,legacy,81001,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,4,0.16527796109924164,0.25735139515347777
P1,mmas,C011,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,0,0.23889775472327734,0.42896444565376335
P1,mmas,C011,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,1,0.34376627017966843,0.40415168445090865
P1,mmas,C011,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,2,0.2887625260006743,0.35223738807462013
P1,mmas,C011,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,3,0.7078685785502525,0.7875243931904613
P1,mmas,C011,legacy,81001,404b12375d33fd68efaf58357d09b35a325eefa63a2db19df7bd7155a77ac913,4,0.3756302864676542,0.4616888031070572
P1,mmas,C011,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,0,0.3546760196078136,0.49966799885847
P1,mmas,C011,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,1,2.220446049250313e-14,0.189624627796917
P1,mmas,C011,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,2,0.1314358663643267,0.3814936882289267
P1,mmas,C011,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,3,0.45839618261889203,0.5340436429518203
P1,mmas,C011,legacy,81002,64dce4c1c6064a2177aea0c91c340a745336561ff2336d9d334412d773629702,4,0.3663885808909084,0.41353869995800696
P1,mmas,C011,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,0,0.10212544998140505,0.14780510797073398
P1,mmas,C011,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,1,0.34794860126727833,0.5121000771019061
P1,mmas,C011,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,2,0.10212544998140505,0.14926968448311942
P1,mmas,C011,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,3,0.489142397811837,0.7022040213230297
P1,mmas,C011,legacy,81002,8c2aea8c07fadcc280e2d4bf57007a1865ed1c83394dae87d26f82c3066dd939,4,0.2178509360291958,0.2816866903168583
P1,mmas,C011,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,0,0.09018712940760398,0.13203065134681097
P1,mmas,C011,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,1,0.07336418547960744,0.12632055538577616
P1,mmas,C011,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,2,0.44737147289661827,0.49014091420831335
P1,mmas,C011,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,3,0.10736669142943356,0.24786809161534576
P1,mmas,C011,legacy,81002,c68fdea30da2719067238a8704e3f57eeb34f7e2c5767e624520f6a2a860ea50,4,0.016841872525708013,0.07015871767672738
P1,mmas,C011,legacy,81002,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,0,0.20944040671528885,0.3068642483445335
P1,mmas,C011,legacy,81002,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,1,0.26945373014923835,0.32537301954473397
P1,mmas,C011,legacy,81002,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,2,0.2458457031112138,0.29916168284525
P1,mmas,C011,legacy,81002,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,3,0.17495880821636334,0.22244595042923038
P1,mmas,C011,legacy,81002,a481b39e209e963b7baa97936c79f1fa5fdc338121d6366bfbb5be1ffb62d76a,4,0.2921680305758345,0.37739816242525415
P1,mmas,C011,legacy,81002,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,0,0.13580886499902078,0.21266882353638303
P1,mmas,C011,legacy,81002,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,1,0.06290467718252923,0.10463427749538401
P1,mmas,C011,legacy,81002,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,2,0.5574565362386874,0.6179744808490903
P1,mmas,C011,legacy,81002,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,3,0.3138889904934494,0.3807051494269686
P1,mmas,C011,legacy,81002,80c312dd813248cc3877a4d5c1588d23f13071724fb9198db0d7ab4b73c637ab,4,0.2025371443213464,0.26687284380735654
P1,mmas,C011,legacy,81002,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,0,0.35001567444103987,0.42656054480604905
P1,mmas,C011,legacy,81002,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,1,0.2337946960828674,0.27649931874617467
P1,mmas,C011,legacy,81002,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,2,0.40615405492876455,0.4650581457477326
P1,mmas,C011,legacy,81002,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,3,0.2337946960828674,0.29778887177287927
P1,mmas,C011,legacy,81002,a63b1ab033f8df142508fdad7a89c78a7823b8b5a4cc75245d9746a892e67d0f,4,0.17937940026599986,0.24927231105170755
P1,mmas,C011,legacy,81002,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,0,2.220446049250313e-14,0.08701902991281332
P1,mmas,C011,legacy,81002,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,1,2.220446049250313e-14,0.10542295707193951
P1,mmas,C011,legacy,81002,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,2,0.18570350604945052,0.5396875875864485
P1,mmas,C011,legacy,81002,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,3,0.0,0.06005023742214518
P1,mmas,C011,legacy,81002,86f2aad84417ebb700b2ceddf5f012b3bf34eaacfb05715d529211e9bb49bb4b,4,2.220446049250313e-14,0.23739012297074036
P1,mmas,C011,legacy,81002,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,0,0.18512279365126005,0.3530373863213626
P1,mmas,C011,legacy,81002,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,1,0.3978643186769215,0.46613769660089693
P1,mmas,C011,legacy,81002,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,2,0.16692808572236206,0.2762082280427907
P1,mmas,C011,legacy,81002,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,3,8.881784197001252e-14,0.22907166648581714
P1,mmas,C011,legacy,81002,2c88e8b48fecb59fb8af4c0f38aa122407a4b881839baeed9ad619d03465859a,4,0.39635421476102994,0.4501270052541641
P1,mmas,C011,legacy,81002,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,0,0.24188245232255046,0.29735835748988304
P1,mmas,C011,legacy,81002,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,1,0.0,0.10982111665214789
P1,mmas,C011,legacy,81002,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,2,0.0,0.04553193015882375
P1,mmas,C011,legacy,81002,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,3,0.400084424484759,0.46198702265427494
P1,mmas,C011,legacy,81002,364b78eda267ab32f79df445f96547f1a0de28d8a04661273d3087efff18fc0a,4,0.17536693048390006,0.22750560003578257
P1,mmas,C011,legacy,81002,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,0,0.21580887512573366,0.34017270255505555
P1,mmas,C011,legacy,81002,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,1,0.26497099326230344,0.31339306110283915
P1,mmas,C011,legacy,81002,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,2,0.25350706653781696,0.3641428518445806
P1,mmas,C011,legacy,81002,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,3,0.12431283981897412,0.1801371214813638
P1,mmas,C011,legacy,81002,a1c6494b72a2129eb97cd868f7a886545df730e3471217067b028a77fe348302,4,0.19935346637489637,0.2572199975692743
P1,mmas,C011,legacy,81002,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,0,0.426117442981111,0.5484233835473634
P1,mmas,C011,legacy,81002,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,1,0.45831398688320757,0.5226018011537243
P1,mmas,C011,legacy,81002,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,2,0.37172517343719846,0.44702789875456966
P1,mmas,C011,legacy,81002,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,3,0.2926149137250089,0.3566124653446708
P1,mmas,C011,legacy,81002,88be0bca1b2069acfb43d5375a1491e9c576fa4d380b00e12d7558d983da8dc1,4,0.34111524782729497,0.4470093873114264
P1,mmas,C011,legacy,81002,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,0,0.24767514006462932,0.34324424427787087
P1,mmas,C011,legacy,81002,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,1,0.37189942277298105,0.5584573440183515
P1,mmas,C011,legacy,81002,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,2,0.37519199676459003,0.43529958288101045
P1,mmas,C011,legacy,81002,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,3,0.3980345452098133,0.48396972753263273
P1,mmas,C011,legacy,81002,4ede2506c91cc798fc63de0dbcc75fac32dba07e4d5cea1b4240cbbb8239c0a5,4,0.2760328847523086,0.36081669421368273
P1,mmas,C011,legacy,81002,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,0,0.1608520804817104,0.24220991084653018
P1,mmas,C011,legacy,81002,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,1,0.3657957778519183,0.4675264389028035
P1,mmas,C011,legacy,81002,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,2,0.6737630136625539,0.7146581046373205
P1,mmas,C011,legacy,81002,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,3,0.3109813814775819,0.41016173793088617
P1,mmas,C011,legacy,81002,1db57b496313961592845a43c601380daba30dd10cd562c88a129d920f6f2c7b,4,-6.661338147750939e-14,0.14985025009103353
P1,mmas,C011,legacy,81002,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,0,0.2682191501070852,0.53564801400995
P1,mmas,C011,legacy,81002,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,1,0.04326758447674717,0.09617864553453145
P1,mmas,C011,legacy,81002,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,2,0.18754265061722286,0.2242071001449257
P1,mmas,C011,legacy,81002,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,3,0.043579465432297404,0.1058815184694608
P1,mmas,C011,legacy,81002,9ce7717eb794caa081564f37f3fd1a897bddc27abf7412b1bc30a17fd97b5d8f,4,0.04326758447674717,0.09385352140066901
P1,mmas,C011,legacy,81002,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,0,0.1259653289857443,0.17446998299750896
P1,mmas,C011,legacy,81002,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,1,0.07115305580509546,0.1303693093663438
P1,mmas,C011,legacy,81002,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,2,0.13666805625933698,0.22772313595490573
P1,mmas,C011,legacy,81002,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,3,0.5565748653078462,0.615526487761928
P1,mmas,C011,legacy,81002,f91d3c38ec580efe592856f90345354ac4f77f72fb5ee2ea52486fe67e2902df,4,0.09889830276548217,0.16093127943871974
P1,mmas,C011,legacy,81002,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,0,0.4405594665262802,0.48589924145287877
P1,mmas,C011,legacy,81002,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,1,0.03505997062225319,0.11590930345435109
P1,mmas,C011,legacy,81002,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,2,0.36183341519624435,0.49537480589964134
P1,mmas,C011,legacy,81002,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,3,0.2847994026714318,0.34275392394214593
P1,mmas,C011,legacy,81002,6d5609a8070b9192f92f6fb05de0d115f6c25916af563eb68d8a69b386cfd150,4,0.375311147631896,0.4539600144399035
P1,mmas,C011,legacy,81002,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,0,0.40784284531625303,0.4826018674128996
P1,mmas,C011,legacy,81002,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,1,0.4099880067000461,0.48493870183103216
P1,mmas,C011,legacy,81002,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,2,0.3553535300106381,0.5430304740450451
P1,mmas,C011,legacy,81002,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,3,0.35383563715538635,0.4200290931192324
P1,mmas,C011,legacy,81002,946e69fb661c85e32df01b954eb38f093fe30e4527c3e88af7205f3c2fff4cf8,4,0.39996056575131167,0.5305543285431439
P1,mmas,C011,legacy,81002,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,0,0.2960943930980786,0.3533355722951667
P1,mmas,C011,legacy,81002,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,1,0.34997515483106145,0.43453938108958917
P1,mmas,C011,legacy,81002,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,2,0.09710949107286648,0.2285982210366322
P1,mmas,C011,legacy,81002,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,3,0.5233158311739539,0.6249194504932041
P1,mmas,C011,legacy,81002,144b72cc6d962d624b79e5186ec5f20105ecf95dc400d22c34daa9e8c925c7c4,4,0.25018046354898793,0.3135700223701101
P1,mmas,C011,legacy,81002,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,0,0.18920393577199768,0.2479419085913039
P1,mmas,C011,legacy,81002,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,1,-2.220446049250313e-14,0.10811200627241364
P1,mmas,C011,legacy,81002,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,2,0.18920393577197547,0.2491737478698202
P1,mmas,C011,legacy,81002,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,3,0.2544604274076656,0.30751272569474825
P1,mmas,C011,legacy,81002,042a4cb0e0747ecd79bbcf8959d1d2f82ae1118dc8df7b3c85c921d7481a3a93,4,0.2544604274076656,0.335394994703712
P1,mmas,C011,legacy,81002,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,0,0.709195175379107,0.7465184428206889
P1,mmas,C011,legacy,81002,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,1,0.15906718876266268,0.21031982556564835
P1,mmas,C011,legacy,81002,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,2,0.16558483503128496,0.26287246785892887
P1,mmas,C011,legacy,81002,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,3,0.13447221513565033,0.28735654213023243
P1,mmas,C011,legacy,81002,b0bf841909ebcaf44638c9ec8019ac27b02f99f0f75698e9b5094622b47789d4,4,0.15863063310981307,0.21018281341770298
P1,mmas,C011,legacy,81002,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,0,0.3593185962450729,0.45235968221272405
P1,mmas,C011,legacy,81002,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,1,0.25974257326375483,0.302916505838065
P1,mmas,C011,legacy,81002,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,2,0.2476180187587662,0.3025945152412441
P1,mmas,C011,legacy,81002,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,3,0.4437235091081959,0.5075433249757482
P1,mmas,C011,legacy,81002,2a78504d8521fea3b334b8cc425229ab371ae4f1db5b5fa6c082d577136d7e54,4,0.4437235091081959,0.5049479428273231
P1,mmas,C011,legacy,81002,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,0,0.019898168815246642,0.15069385438360647
P1,mmas,C011,legacy,81002,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,1,0.21375956091032045,0.25559123080317464
P1,mmas,C011,legacy,81002,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,2,0.490822564133242,0.573132268281736
P1,mmas,C011,legacy,81002,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,3,0.38691419231169366,0.4711711461519968
P1,mmas,C011,legacy,81002,cdc8dd28019c0a8867a8eaea8f0438a5f58fd6be2b9bdb1358082e5b52eb7175,4,0.2929762023472282,0.5081465881390437
P1,mmas,C011,legacy,81002,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,0,0.35188304741855525,0.4079960162421578
P1,mmas,C011,legacy,81002,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,1,0.41440985554641596,0.6272091399772914
P1,mmas,C011,legacy,81002,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,2,0.5211067948715842,0.5740137295898249
P1,mmas,C011,legacy,81002,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,3,0.2249007103640066,0.2675977850907589
P1,mmas,C011,legacy,81002,e65eb6d4338265ef469e361a94a40cd659d86a0635fdbeedead4c1bdf96fc5fa,4,0.14385183871461482,0.22060212372305069
P1,mmas,C011,legacy,81002,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,0,0.4010930662992296,0.5947015009593382
P1,mmas,C011,legacy,81002,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,1,0.31080796787616993,0.5424868722883086
P1,mmas,C011,legacy,81002,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,2,0.04531708957185021,0.1677784454407196
P1,mmas,C011,legacy,81002,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,3,0.1953128927171477,0.282955911181005
P1,mmas,C011,legacy,81002,47ce56d79806eb48004f3257db138e9a30e381e4ffc4f16ab7df0be3fb10835b,4,0.32622860296351863,0.45838904896795
P1,mmas,C011,legacy,81002,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,0,0.14114559161635398,0.17963698555327015
P1,mmas,C011,legacy,81002,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,1,0.1155699713465852,0.15817261850127862
P1,mmas,C011,legacy,81002,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,2,0.2369125454529053,0.2758029797054538
P1,mmas,C011,legacy,81002,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,3,0.19729069587497428,0.23693809210450395
P1,mmas,C011,legacy,81002,2bf9abeed5088851382c77916acb3e64f6ae4c405f620b7e045eadd0f465afb5,4,0.017489323619268582,0.057013103482753014
P1,mmas,C011,legacy,81002,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,0,0.12652532297015018,0.21063404360825624
P1,mmas,C011,legacy,81002,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,1,0.012762504122032503,0.07257473869875498
P1,mmas,C011,legacy,81002,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,2,0.07671889216931405,0.13612953205277845
P1,mmas,C011,legacy,81002,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,3,0.019115924392298922,0.20720571658015574
P1,mmas,C011,legacy,81002,98571daf08e6aef1926760f7d6401bba7190b12cbbf837bde9d7578b5ea288c6,4,0.14749932266131527,0.21522118520283712
P1,mmas,C011,legacy,81002,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,0,0.2833392683840419,0.34438698670385665
P1,mmas,C011,legacy,81002,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,1,0.14661610823192284,0.21186756905009288
P1,mmas,C011,legacy,81002,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,2,0.1389383349438278,0.2731515290938106
P1,mmas,C011,legacy,81002,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,3,0.12234362940326537,0.19239724167460331
P1,mmas,C011,legacy,81002,c0b4dcf3723c1007705628c3826b083c7a395a34588d6e7785b06b6dbecbcea5,4,0.2200657992029731,0.31848156830569935
P1,mmas,C011,legacy,81002,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,0,0.3382269613444455,0.4299280423127184
P1,mmas,C011,legacy,81002,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,1,0.2160295528187639,0.27374973151049187
P1,mmas,C011,legacy,81002,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,2,0.29043869966776104,0.3602835798174627
P1,mmas,C011,legacy,81002,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,3,0.14727174199586912,0.282137688771174
P1,mmas,C011,legacy,81002,21bbb509e0dacf5589d76d4a422773bb63e8acb2c91a4c098e47ead3a762d5e9,4,0.27012850197964955,0.3864494882382779
P1,mmas,C011,legacy,81002,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,0,0.24897977106792535,0.3208051835899314
P1,mmas,C011,legacy,81002,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,1,0.18750440631605247,0.24056138288996048
P1,mmas,C011,legacy,81002,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,2,0.5469684685158738,0.618038969803867
P1,mmas,C011,legacy,81002,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,3,0.960051092502745,1.0017125516344463
P1,mmas,C011,legacy,81002,6f2c06b0287db0ec00bd08cf8c1a47d7a71aa43fe93cc98b70fcf4d65ef82185,4,0.23036606738990884,0.2815475887064254
P1,mmas,C011,legacy,81002,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,0,0.8036657080023879,0.887601634354677
P1,mmas,C011,legacy,81002,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,1,0.28655090496150226,0.5363240734858862
P1,mmas,C011,legacy,81002,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,2,0.47209571039921183,0.6508032948431713
P1,mmas,C011,legacy,81002,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,3,0.14958573304379996,0.3180974290993134
P1,mmas,C011,legacy,81002,7c163d0affbe03d4ae16ac41005a9e1dde74947d559554605e9deeecd8459db0,4,0.47209571039921183,0.5403947673091353
P1,mmas,C011,legacy,81002,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,0,0.22734361618339527,0.28071007946113974
P1,mmas,C011,legacy,81002,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,1,0.2098791439223202,0.25632821433736974
P1,mmas,C011,legacy,81002,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,2,0.19612614586925758,0.3067234848807218
P1,mmas,C011,legacy,81002,d79e1bd7f68e281dde91ad175938ffa634d254949a9c3c60d43645e20d2ccc94,3,0.3751293511362608,0.44458313163469354
